,siren,year,type,title,n_patents
4332,380129866,2011.0,,TECHNIQUE FOR PROCESSING A CONTENT DISTRIBUTION REQUEST,2.0
4333,380129866,2012.0,,DEVICE AND METHOD FOR EXTRACTING DATA FROM A COMMUNICATION BUS OF A MOTOR VEHICLE,5.0
4334,380129866,2012.0,,"Method for selecting routing path for data flow in e.g. domestic or local network, involves selecting routing path according to electric energy consumption optimizing criterion by using values of electric energy consumption parameter",1.0
4335,380129866,2012.0,,SELECTION OF A ROUTING PATH ACCORDING TO THE ELECTROMAGNETIC RADIATION INDUCED BY THE NETWORK CONNECTIONS,2.0
4336,380129866,2012.0,,"Method for multicarrier transmission of orthogonal frequency division multiplexing signal, involves accumulating corrected time samples with stored set of previously corrected time samples associated with preceding carrier",1.0
4337,380129866,2010.0,,METHOD FOR NON-INTRUSIVELY SIGNALING EVENTS,2.0
4338,380129866,2010.0,,METHOD FOR SETTING UP SERVICES IN A TELECOMMUNICATIONS NETWORK,2.0
4339,380129866,2010.0,,"Method for accessing protected digital content e.g. descrambling video of set top box, involves emitting request at destination of remote server to obtain right data and reiterate verification from right data",1.0
4340,380129866,2010.0,,"Methods for controlling and managing an interactive dialogue, platform and application server implementing same",3.0
4341,380129866,2010.0,,METHOD AND SYSTEM FOR ADDING OF A RECORD-ROUTE HEADER IN A SIP SIGNALLING MESSAGE,2.0
4342,380129866,2010.0,,Procedure for automatic reconfiguration of a call-forwarding service,2.0
4343,380129866,2010.0,,AUTHENTICATION METHOD THAT STRENGTHENS ANONYMITY BETWEEN AN IDENTITY PROVIDER AND A SERVICE PROVIDER,2.0
4344,380129866,2010.0,,NAVIGATIONAL AID HAVING IMPROVED PROCESSING OF DISPLAY DATA,4.0
4345,380129866,2010.0,,DATA PROCESSING FOR DENOISING A SIGNAL,1.0
4346,380129866,2010.0,,METHOD AND DEVICE FOR RELAYING IN A COMMUNICATION NETWORK,7.0
4347,380129866,2010.0,,METHOD AND SYSTEM FOR SECURE ACCESS TO AN HTTP SERVER,1.0
4348,380129866,2010.0,,TRANSMISSION METHOD IMPLEMENTED BY A NODE OF A COOPERATIVE COMMUNICATIONS SYSTEM CONSISTING OF A PLURALITY OF NODES,1.0
4349,380129866,2010.0,,ENCODING WITH NOISE SHAPING IN A HIERARCHICAL ENCODER,2.0
4350,380129866,2010.0,,"Method for reading data of e.g. film by digital music player, involves interrupting reading of data relative to main content after preset reading instant, and playing data of selected additional content",1.0
4351,380129866,2010.0,,SHELL FOR MOBILE TELEPHONE WITH NFC FUNCTIONALITY,10.0
4352,380129866,2010.0,,Method for allowing distributed running of an application and related pre-processing unit,2.0
4353,380129866,2010.0,,Method for allowing distributed running of an application and related device and inference engine,2.0
4354,380129866,2010.0,,TECHNIQUE FOR CONTROLLING ACCESS TO A BROADCAST DATA STREAM,2.0
4355,380129866,2010.0,,"Method for processing 360 degree audiovisual scene of football match broadcasted in Internet by server, involves transmitting information relative to scene portion visualized by user to mobile telephone for utilization",1.0
4356,380129866,2010.0,,"Data display method, corresponding device and computer program product",1.0
4357,380129866,2010.0,,METHOD AND DEVICE FOR DETECTING ACOUSTIC SHOCKS,4.0
4358,380129866,2010.0,,ANTENNA FOR AN NFC DEVICE,4.0
4359,380129866,2010.0,,SHARING OF RETRIEVAL CONTEXT INFORMATION BETWEEN PILOTING DEVICES,3.0
4360,380129866,2010.0,,NFC FOR MOBILE TELEPHONE,7.0
4361,380129866,2010.0,,"Method for configuring e.g. differentiated services code point service class of data messages transmitted across e.g. home local area network, involves selecting management parameter among set of parameters based on parameters of equipment",1.0
4362,380129866,2010.0,,Method and device for determining the risk of severing an optical fibre,1.0
4363,380129866,2010.0,,METHOD FOR ESTABLISHING A LINK BETWEEN TWO COMMUNICATION FACILITIES,4.0
4364,380129866,2010.0,,"Method for displaying e.g. song lyrics of audio content under form of text on e.g. smartphone, involves recognizing voice data of audio content, and displaying recognized voice data in form of text on device",1.0
4365,380129866,2010.0,,"Communication managing method for communication devices, involves providing command containing unique identical communication identifier for communication creating requests between two users, where command requests communication creation",1.0
4366,380129866,2010.0,,"Method for communicating data by node of e.g. wireless mesh network, involves determining transmission channel according to number of transmission when number of transmission is lower or equal to threshold",1.0
4367,380129866,2010.0,,"System for displaying information in vision field i.e. public internet site, to user, has determination unit determining information based on acquired sound sequence, and superimposition unit superimposing representation of information",1.0
4368,380129866,2010.0,,PROCESSING OF DATA FOR THE MANAGEMENT OF PLACEMENT ON STANDBY,5.0
4369,380129866,2010.0,,METHOD OF ALLOCATING RESOURCES TO MOBILE TERMINALS,5.0
4370,380129866,2010.0,,"Communication managing method for communication devices, involves providing command containing unique identical communication identifier for communication creating requests between two users, where command requests communication creation",1.0
4371,380129866,2010.0,,"Method for processing data segments implemented by e.g. network router of communication network for e.g. Internet application, involves deleting determined segment from cache memory, and storing received data segment in cache memory",1.0
4372,380129866,2010.0,,Method of and apparatus for providing audio data corresponding to a text,2.0
4373,380129866,2010.0,,"METHOD OF CHANNEL SELECTION BY A SENDER, METHOD AND DEVICE FOR SENDING DATA AND COMPUTER PROGRAM ASSOCIATED THEREWITH",2.0
4374,380129866,2010.0,,"Internet protocol application i.e. voice over Internet protocol application, activating method for e.g. smartphone, involves sending command notification to platform such that message is sent to terminal if correspondence is established",1.0
4375,380129866,2010.0,,"Object detection method, device and system",6.0
4376,380129866,2010.0,,FURNISHING OF INFORMATION BY A MOBILE TERMINAL IN A NETWORK,2.0
4377,380129866,2010.0,,Data processing for securing local resources in a mobile device,5.0
4378,380129866,2010.0,,CONTROLLING A NOISE-SHAPING FEEDBACK LOOP IN A DIGITAL AUDIO SIGNAL ENCODER,7.0
4379,380129866,2010.0,,"METHODS FOR SENDING AND RECEIVING A MULTICARRIER SIGNAL, SENDER, RECEIVER, RETURN SIGNAL AND COMPUTER PROGRAMS CORRESPONDING THERETO",5.0
4380,380129866,2010.0,,Selective distribution of a multicast stream,3.0
4381,380129866,2010.0,,METHOD AND SYSTEM FOR MANAGING COMMUNICATION SESSIONS,3.0
4382,380129866,2010.0,,"List updating method for peer-peer network of computer in company, involves receiving current version of list, and replacing previously stored version of list by current version in memory of communicating device",1.0
4383,380129866,2010.0,,Method for selecting a wireless access network,3.0
4384,380129866,2010.0,,"Method for transmission of data flow between e.g. radio emitter/receiver and radio access controller, involves detecting absence of transmission of information relative to operating state of managing equipment, and transmitting data stream",1.0
4385,380129866,2010.0,,Discovery of web services in a local area network,2.0
4386,380129866,2010.0,,Method for communicating a big amount of information on a unique screen,2.0
4387,380129866,2010.0,,"Method for displaying multimedia entities, related computer program and display device",2.0
4388,380129866,2010.0,,METHOD OF FORWARDING IN A MULTI-HOP ACCESS NETWORK,2.0
4389,380129866,2010.0,,"Configuration method, involves determining access control parameters relative to removable modules from information, where parameters are applied by access control units of interface circuit",1.0
4390,380129866,2010.0,,METHOD OF PROCESSING SIP MESSAGES,6.0
4391,380129866,2010.0,,"METHOD FOR SWITCHING AN OPTICAL DATA STREAM, COMPUTER PROGRAM PRODUCT, AND CORRESPONDING STORAGE MEANS AND NODE",4.0
4392,380129866,2010.0,,TECHNIQUE FOR COMMUNICATION BETWEEN USER EQUIPMENT AND A DATA NETWORK IN A COMMUNICATION NETWORK,7.0
4393,380129866,2010.0,,"METHOD AND DEVICE FOR LOCATING AT LEAST ONE OBSTACLE IN A COMMUNICATION NETWORK, CORRESPONDING COMPUTER PROGRAM",5.0
4394,380129866,2010.0,,TECHNIQUE FOR COMMUNICATION BETWEEN USER EQUIPMENT AND A DATA NETWORK IN A COMMUNICATION NETWORK,4.0
4395,380129866,2010.0,,STABILISATION OF THE AMPLIFICATION GAIN OF A MICROPHONE SIGNAL IN A TELEPHONY APPARATUS,2.0
4396,380129866,2010.0,,TECHNIQUE FOR DETERMINING A PROPAGATION DELAY OF AN OPTICAL SIGNAL BETWEEN TWO OPTICAL DEVICES VIA AN OPTICAL LINK,5.0
4397,380129866,2010.0,,Computer-displayable content enriched with selected advertisement content,1.0
4398,380129866,2010.0,,"Method for processing request to establish e.g. conference call between session initiation protocol telephone terminals in voice over Internet protocol type communication network, involves obtaining parameter defining request by application",1.0
4399,380129866,2010.0,,"MANAGEMENT, BY AN APPLICATION SERVER IN AN IMS NETWORK, OF A PLURALITY OF USER EQUIPMENT HAVING THE SAME PUBLIC IDENTITY",2.0
4400,380129866,2010.0,,VIDEO ENCODING AND DECODING USING AN EPITOME,6.0
4401,380129866,2010.0,,METHOD OF MANAGING THE PRIORITY OF PRELIMINARY MEDIA STREAMS,2.0
4402,380129866,2010.0,,"ITERATIVE METHOD OF DUAL SENDING OF MULTIPLE STREAMS PER USER FOR A MULTIUSER MIMO SYSTEM, SENDER, COMPUTER PROGRAM PRODUCT AND INFORMATION MEDIUM CORRESPONDING THERETO",4.0
4403,380129866,2010.0,,"TECHNIQUE FOR OBTAINING, VIA A FIRST NODE, INFORMATION RELATING TO PATH CONGESTION",4.0
4404,380129866,2010.0,,"Method for encoding n-ary value for coding of e.g. video stream, in e.g. video coder, involves associating ordered set of possible n-ary values with code word of set of code words according to predetermined rule",1.0
4405,380129866,2010.0,,"RECURSIVE METHOD OF SIMULTANEOUS SENDING OF STREAMS FOR A MULTIUSER MIMO SYSTEM, SENDER, COMPUTER PROGRAM PRODUCT AND INFORMATION MEDIUM CORRESPONDING THERETO",2.0
4406,380129866,2010.0,,Method and terminal for enriching data,2.0
4407,380129866,2010.0,,LOCATION OF EQUIPMENT BY ITS IP ADDRESS,4.0
4408,380129866,2010.0,,"Session initiation protocol request routing method, involves routing session initiation protocol request by proxy server via branches, and identifying proxy server by session initiation protocol managing interface",1.0
4409,380129866,2011.0,,"Method for processing data transmitted by e.g. equipment in local area network facilitated by gateway, involves processing data by processor of autonomous auxiliary device connected to gateway",1.0
4410,380129866,2011.0,,Acquisition of complementary content relative to main content being played back by a device connected to a network,1.0
4411,380129866,2010.0,,Management of the topology of various heterogeneous access networks and management of database containing topology information,2.0
4412,380129866,2010.0,,INDEXING AND EXECUTION OF SOFTWARE APPLICATIONS IN A NETWORK,5.0
4413,380129866,2010.0,,"Method for quantifying utilization of e.g. internet application, using computer, involves quantifying use of application based on messages exchanged between programmatic interface and execution environment of application",1.0
4414,380129866,2010.0,,SCALABLE VIDEO ENCODING USING A HIERARCHICAL EPITOME,4.0
4415,380129866,2010.0,,Data processing for managing the quality of service in a machine-to-machine network,2.0
4416,380129866,2010.0,,REMOTELY SITED EXECUTION OF A SOFTWARE APPLICATION WITHIN A NETWORK,5.0
4417,380129866,2010.0,,"METHODS AND DEVICES FOR ENCODING AND DECODING AT LEAST ONE IMAGE IMPLEMENTING A SELECTION OF PIXELS TO BE PREDICTED, AND CORRESPONDING COMPUTER PROGRAM",5.0
4418,380129866,2010.0,,"METHOD AND DEVICE FOR TRANSMISSION AND RECEPTION IN A MULTI-INPUT MULTI-OUTPUT CHANNEL, DISTRIBUTING A CODE WORD BETWEEN MULTIPLE MAPPING MATRICES, AND CORRESPONDING COMPUTER PROGRAM",7.0
4419,380129866,2010.0,,Method of operating a communication device and related communication device,4.0
4420,380129866,2010.0,,"Method for transmitting real time multimedia data via named pipe using e.g. computer, involves transmitting complementary information comprising transmitting parameter, and utilizing information to receive data for one processing technique",1.0
4421,380129866,2010.0,,Method for access control by a code to a data exchange service,2.0
4422,380129866,2010.0,,System and method for remotely triggering actions on a mobile device,4.0
4423,380129866,2010.0,,MEDIATION SERVER FOR A GEOPOSITIONING SERVICE IN A NETWORK,4.0
4424,380129866,2010.0,,PROCESSING COMMUNICATION HANDOVER IN AN SIP MODE,6.0
4425,380129866,2010.0,,"Method for evaluating adaptation of coding of data emitted from one terminal e.g. telephone, to another terminal e.g. videophone, through Internet for video communication, involves providing evaluated flow based on evaluation of flow rate",1.0
4426,380129866,2010.0,,METHOD AND DEVICE FOR CONTROLLING A BROADCAST IN A TELECOMMUNICATION NETWORK,5.0
4427,380129866,2010.0,,METHOD FOR AUTHENTICATING A USER OF A TERMINAL WITH RESPECT TO A SERVICE PROVIDER,4.0
4428,380129866,2011.0,,Method and device for providing a dataset representative of a glossary,1.0
4429,380129866,2010.0,,COMPENSATION OF MODAL DISPERSION OF POLARIZATION BY DETERMINISTIC JAMMING OF POLARIZATION,5.0
4430,380129866,2011.0,,Method and system for granting access to a secured website,4.0
4431,380129866,2010.0,,"Method for audio notification of incoming telephonic call by e.g. smartphone, involves performing current event notification step in which telecommunications equipments restore sound signals",1.0
4432,380129866,2011.0,,"Method for management of transfer of financial information between debited source account and credited beneficiary account associated with terminals in bank, involves transmitting context and terminal identifiers from terminal",1.0
4433,380129866,2010.0,,"Device for setting communication of e.g. user terminals connected to internet protocol communication network, has utilization unit using reserved resource for implementing terminal for performing communication",1.0
4434,380129866,2010.0,,METHOD OF RESOLUTION OF A TELEPHONE NUMBER,5.0
4435,380129866,2010.0,,"Method for selecting e.g. portable computer to read e.g. audio file, involves selecting content displayed in list to display multimedia equipments detected by selection equipment for selecting one of displayed multimedia equipments",1.0
4436,380129866,2010.0,,Method and system for processing an incoming call and computer program,4.0
4437,380129866,2010.0,,METHOD AND DEVICE FOR MANAGING A SUBSCRIPTION TO A SERVICE IN AN IMS NETWORK,2.0
4438,380129866,2010.0,,METHOD ALLOWING AN EXCHANGE OF CONTEXT INFORMATION WITHIN A GROUP OF USERS SHARING ONE AND THE SAME IDENTIFIER,4.0
4439,380129866,2010.0,,"DATA RECEPTION DEVICE, AND CORRESPONDING RECEPTION METHOD, COMPUTER PROGRAM, AND RECORDING MEDIUM",4.0
4440,380129866,2010.0,,METHOD AND DEVICE FOR DIGITAL DATA COMMUNICATION,5.0
4441,380129866,2010.0,,"Method for estimating movement of person in building of city for indoor location of person, involves obtaining series of angular speed measurements and calculating frequency of steps completed by person from measurements",1.0
4442,380129866,2010.0,,METHOD AND SERVER FOR LOCATING A MOBILE TERMINAL,2.0
4443,380129866,2010.0,,"Method for controlling communication received by mobile terminal of user, involves processing communication received by mobile terminal according to preset rule associated with determined location context",1.0
4444,380129866,2010.0,,ENRICHMENT OF THE AUDIO CONTENT OF AN AUDIOVISUAL PROGRAM BY MEANS OF SPEECH SYNTHESIS,2.0
4445,380129866,2010.0,,"Method for managing menu of actions on multimedia content in e.g. computer, involves selecting interaction element of action menu for triggering implementation of treatment process on multimedia content",1.0
4446,380129866,2010.0,,"METHOD OF RECEIVING A MULTICARRIER SIGNAL IMPLEMENTING AN ESTIMATION OF THE INTERFERENCE, CORRESPONDING RECEPTION DEVICE AND COMPUTER PROGRAM",2.0
4447,380129866,2011.0,,Telephony switch interface,1.0
4448,380129866,2010.0,,IMPROVED STEREO PARAMETRIC ENCODING/DECODING FOR CHANNELS IN PHASE OPPOSITION,7.0
4449,380129866,2011.0,,DATA COMMUNICATION IN A SENSOR ARRAY,2.0
4450,380129866,2010.0,,"METHODS OF SENDING AND RECEIVING A MULTICARRIER SIGNAL, CORRESPONDING SENDER, RECEIVER, RETURN SIGNAL AND COMPUTER PROGRAM",1.0
4451,380129866,2010.0,,Data processing for enhanced graphic interface.,2.0
4452,380129866,2010.0,,PROCESSING DATA FOR TRANSFERRING OR MIRRORING A MEDIA STREAM,5.0
4453,380129866,2010.0,,METHOD AND SYSTEM FOR VOCALISING A TEXT,2.0
4454,380129866,2012.0,,Content management by a set of terminals,2.0
4455,380129866,2012.0,,DETECTION OF A PREDEFINED FREQUENCY BAND IN A PIECE OF AUDIO CONTENT ENCODED BY SUBBANDS ACCORDING TO PULSE CODE MODULATION ENCODING,2.0
4456,380129866,2012.0,,METHOD OF RESOLUTION OF A TELEPHONE NUMBER KEPT AS A NETWORK RESOURCE IDENTIFIER,4.0
4457,380129866,2011.0,,REGISTRATION OF A DEVICE ON A VOIP CORE NETWORK,4.0
4458,380129866,2011.0,,ESTABLISHING THE QUALITY INDICATOR OF A RADIO CHANNEL BY DECORRELATING RADIO CONDITIONS AND NETWORK ACTIVITY,5.0
4459,380129866,2011.0,,METHOD FOR MANAGING THE ESTABLISHMENT OF A DIGITAL CONNECTION,4.0
4460,380129866,2011.0,,METHOD OF PROCESSING A REQUEST IN AN INFORMATION-CENTRED COMMUNICATION NETWORK,4.0
4461,380129866,2012.0,,Method and device for managing secure communications in dynamic network environments,1.0
4462,380129866,2012.0,,Method for identifying a user manipulating a touchscreen device,1.0
4463,380129866,2012.0,,Method for querying a terminal implemented by an application server,2.0
4464,380129866,2012.0,,"METHOD OF CODING AND DECODING IMAGES, CODING AND DECODING DEVICE AND COMPUTER PROGRAMS CORRESPONDING THERETO",5.0
4465,380129866,2012.0,,METHOD FOR TRANSMITTING ROUTING INFORMATION,4.0
4466,380129866,2012.0,,SELECTION OF REFRESHER PERIODS IN AN IP NETWORK,4.0
4467,380129866,2011.0,,METHOD OF INSTALLING A HOME-AUTOMATION SYSTEM AND ASSOCIATED HOME-AUTOMATION SYSTEM,4.0
4468,380129866,2012.0,,METHOD OF TDD PRE-CODING,4.0
4469,380129866,2011.0,,METHOD FOR PROPAGATING ASSOCIATIONS BETWEEN CONTACT ADDRESSES AND PRIVATE IDENTITIES IN AN IP NETWORK,2.0
4470,380129866,2011.0,,METHOD FOR SHARING MULTIMEDIA CONTENT BETWEEN TWO USERS,4.0
4471,380129866,2011.0,,METHOD ENABLING A TELECOMMUNICATIONS TERMINAL TO ACCESS A DATABASE HOSTED BY A SERVICE PLATFORM THAT CAN BE ACCESSED VIA A TELECOMMUNICATIONS NETWORK,6.0
4472,380129866,2012.0,,Method for transferring data content a very high speed,1.0
4473,380129866,2012.0,,Method for selecting a plurality of entries on a user interface,2.0
4474,380129866,2012.0,,Method to offer a payment menu to a user,1.0
4475,380129866,2012.0,,"Data processing machine i.e. networked server, monitoring method, involves repeating collection of history of events, choosing type of event, and assignment of calculation value, and obtaining variation of value with regard to time",1.0
4476,380129866,2012.0,,"Self-calibrating stereoscopic screen calibrating method for use in auto-stereoscopy field, involves adjusting screens such that moment of transitions associated with reference screen and screens to be calibrated coincide",1.0
4477,380129866,2011.0,,METHOD AND DEVICE FOR LOCAL VIDEO RESTORATION DURING VIDEOPHONIC COMMUNICATION,2.0
4478,380129866,2011.0,,METHOD FOR CONFIGURING STATIONS OF A WIRELESS COMMUNICATIONS NETWORK,2.0
4479,380129866,2012.0,,DYNAMIC METHOD FOR DETERMINING A LIST OF SERVICES IN AN SIP NETWORK,4.0
4480,380129866,2011.0,,Method for notification of events on a device running multiple user identities,3.0
4481,380129866,2011.0,,Private/Public Gesture Security system and method of operation thereof,3.0
4482,380129866,2012.0,,"Method for payment by communicating equipment of e.g. vending machine, in parking bay, involves emitting request for release of payment of amount for product or service from user account registered with telecommunications network operator",1.0
4483,380129866,2011.0,,"METHOD OF DETECTING A PREDETERMINED FREQUENCY BAND IN AN AUDIO DATA SIGNAL, DETECTION DEVICE AND COMPUTER PROGRAM CORRESPONDING THERETO",6.0
4484,380129866,2011.0,,AUTHENTICATION METHOD BETWEEN A READER AND A RADIO TAG,4.0
4485,380129866,2012.0,,Transaction validation method using a communications device,1.0
4486,380129866,2011.0,,Drag and drop operation in a graphical user interface with size alteration of the dragged object,2.0
4487,380129866,2011.0,,Method and system to recommend applications from an application market place to an electronic device,2.0
4488,380129866,2011.0,,Drag and drop operation in a graphical user interface with highlight of target objects,2.0
4489,380129866,2011.0,,METHOD AND APPARATUS FOR DATA BEAMFORMING,2.0
4490,380129866,2012.0,,"Method for restitution of video content displayed on stereoscopic screens of TV set provided on glasses, involves selecting same video content at same moment by two screens of adapted stereoscopic glasses, and selecting obturation signal",1.0
4491,380129866,2012.0,,"Recording device interface i.e. dictaphone interface, for communication terminal such as tactile mobile phone, has storage device, where data is transmitted from communication terminal towards storage device of communication network",1.0
4492,380129866,2012.0,,"Method for obtaining recorded multimedia content from e.g. audio flow captured by camera, involves triggering restitution of multi-media content and recording of data representative of portion of flow during its reception at instant",1.0
4493,380129866,2011.0,,"METHOD OF TRANSMITTING FRAMES, STATIONS AND COMPUTER PROGRAM CORRESPONDING THERETO",9.0
4494,380129866,2011.0,,METHOD AND DEVICE FOR MAKING A COMPUTER APPLICATION SECURE,5.0
4495,380129866,2012.0,,METHOD OF ACTIVATION ON A SECOND NETWORK OF A TERMINAL COMPRISING A MEMORY MODULE ASSOCIATED WITH A FIRST NETWORK,5.0
4496,380129866,2011.0,,"METHOD OF TRANSMITTING A DIGITAL SIGNAL FOR A SEMI-ORTHOGONAL MS-MARC SYSTEM, AND CORRESPONDING PROGRAMME PRODUCT AND RELAY DEVICE",5.0
4497,380129866,2011.0,,"METHOD FOR TRANSMITTING A DIGITAL SIGNAL FOR A NON-ORTHOGONAL MS-MARC SYSTEM, AND CORRESPONDING PROGRAMME PRODUCT AND RELAY DEVICE",5.0
4498,380129866,2012.0,,TRANSMISSION OF ACKNOWLEDGEMENT OF SHORT DURATION,7.0
4499,380129866,2012.0,,"METHOD, DEVICES AND COMPUTER PROGRAM PRODUCT FOR MODULATION AND DEMODULATION DELIVERING OFDM/OQAM SYMBOLS",5.0
4500,380129866,2012.0,,"Method for inserting digital watermark message in host image in communication terminal, involves inserting encrypted symmetric key in digital watermarking message, and inserting digital watermark message in host image by using symmetric key",1.0
4501,380129866,2012.0,,"Method for implementing voice-type circuit switched communication in mobile radio telecommunication network, involves switching caller mobile terminal towards network, and establishing circuit switched communication",1.0
4502,380129866,2012.0,,"Method for processing short-range radio signal received from sensor arranged to measure state information of servicing equipment, involves transmitting management message to central management server of servicing equipment",1.0
4503,380129866,2012.0,,"METHOD FOR COMMUNICATION AMONG A PLURALITY OF USERS PROVIDED WITH COMMUNICATION TERMINALS, VIA A VIRTUAL COMMUNICATION SPACE",6.0
4504,380129866,2012.0,,"Method for accessing remote service platform of broadband network by e.g. smart phone of home network, involves managing communication of messages between terminal and remote service platform based on protocol of local area network",1.0
4505,380129866,2012.0,,MANAGEMENT OF NOTIFICATIONS IN A MOBILE WEB APPLICATION,4.0
4506,380129866,2012.0,,METHOD FOR COMMUNICATING A STATUS OF PRESENCE OF A GROUP OF USERS IN A VIRTUAL COMMUNICATION SPACE PROVIDED BY A COMMUNICATION SERVER ON A COMMUNICATION NETWORK,4.0
4507,380129866,2011.0,,Multi-person gestural authentication and authorization system and method of operation thereof,2.0
4508,380129866,2012.0,,VOICE COMMUNICATION SERVICE FROM A SOCIAL NETWORK,5.0
4509,380129866,2012.0,,ENCODING AND DECODING BY MEANS OF SELECTIVE INHERITANCE,6.0
4510,380129866,2012.0,,"Base band unit and remote radio head assembly for digital radio transmission with fiber optic cable, has optical transmitter providing unit, where predetermined identifier is provided within secondary checking channel of visible signal",1.0
4511,380129866,2012.0,,"Method for managing appointments between set of customers and set of commercial shops, involves utilizing distance between geographical position of terminal and shop for detecting that customer is in approach of shop",1.0
4512,380129866,2012.0,,WAKE-ON-LAN FOR A DEVICE CONNECTED TO A MULTI-LINK NETWORK,3.0
4513,380129866,2012.0,,"Method for supplying identification data of user that is to be applied to smart phone, involves supplying identification data to service platform for user identification via mobile telecommunication network by secure element",1.0
4514,380129866,2012.0,,Technique for processing a content distribution request,2.0
4515,380129866,2012.0,,ADJUSTMENT OF THE BANDWIDTH OF A DATA STREAM IN A SHARED XDSL VIRTUAL CHANNEL,3.0
4516,380129866,2012.0,,"Terminal for e.g. playing video, has sound signal spatialization module determining function angle of components of sound signal that is restored from virtual sources, where positions of sources are equivalent in plane for user of terminal",1.0
4517,380129866,2012.0,,"User terminal for remote control decoder, has processing unit processing received and collected sound data, where processing unit processes sound data received from mobile device according to sound data collected by user terminal",1.0
4518,380129866,2012.0,,Electronic apparatus configured to be connected to a local network and to a local network access gateway,2.0
4519,380129866,2012.0,,"COMMUNICATION METHOD, COMMUNICATION MANAGEMENT METHOD, ASSOCIATED NODES AND DEVICES",4.0
4520,380129866,2012.0,,METHOD OF MUTUAL AUTHENTICATION BETWEEN A RADIO TAG AND A READER,5.0
4521,380129866,2012.0,,ACQUISITION OF SPATIALISED SOUND DATA,4.0
4522,380129866,2012.0,,"METHOD FOR SECURING A REQUEST FOR EXECUTING A FIRST APPLICATION, BY A SECOND APPLICATION",4.0
4523,380129866,2012.0,,"Method for obtaining digitised samples of radio signals, method for processing a sample search query, method for processing radio signals, related devices and equipment",2.0
4524,380129866,2012.0,,"Method for participation of terminal connected to primary communications network to teleconference for e.g. video conferencing in TV, involves transmitting media flow that is acquired by terminal, to teleconference gateway",1.0
4525,380129866,2012.0,,"Method for transmission of information in communication system, involves displaying information relative to context in which terminals associated with common identifier on terminals via user interface ",1.0
4526,380129866,2012.0,,"Method for searching information in set of heterogeneous digital contents accessible by data processing module i.e. processor, of smartphone, involves transmitting identified contents to terminal for restitution on interface of terminal",1.0
4527,380129866,2012.0,,"METHOD FOR ENCODING A HOLOGRAPHIC PATTERN, AND CORRESPONDING ENCODING DEVICE AND COMPUTER PROGRAM",5.0
4528,380129866,2012.0,,METHOD AND DEVICE FOR MAKING AVAILABLE AT LEAST ONE COMMUNICATION DATUM,6.0
4529,380129866,2012.0,,Method and system for notifying a user of a terminal of contextual data relating to elements identified in an address book application,2.0
4530,380129866,2012.0,,Method for reproducing audio and/or video content,3.0
4531,380129866,2012.0,,"METHOD OF ACCESS TO A MULTIMEDIA CONTENT, MOBILE TERMINAL, FIXED TERMINAL AND SOFTWARE MODULE CORRESPONDING THERETO",2.0
4532,380129866,2012.0,,MANAGEMENT OF ACCESS TO A PLURALITY OF SECURITY MODULES INCORPORATED INTO A DATA-PROCESSING DEVICE,5.0
4533,380129866,2012.0,,"Method for managing a geographic information system adapted for use with at least one pointing device, creating purely virtual digital objects",3.0
4534,380129866,2012.0,,"Method and system for providing multimedia content, corresponding virtual machine, servers, communication terminal and computer program",2.0
4535,380129866,2012.0,,SECURING A DATA TRANSMISSION,5.0
4536,380129866,2012.0,,"Method for processing predetermined contents for restoration of audiovisual programs in TV set in telecommunication network, involves triggering action relative to word group when set of criteria is satisfied",1.0
4537,380129866,2012.0,,METHOD FOR PROCESSING ACCESS REQUESTS AND WEB BROWSER,5.0
4538,380129866,2012.0,,METHOD OF AUTOMATICALLY REGISTERING A SUBSCRIBER TO A CONTACTLESS SERVICE ON A MOBILE TERMINAL,2.0
4539,380129866,2012.0,,METHOD FOR WAKING UP A BASE STATION SERVING A SMALL CELL WHEN AN INCOMING CALL ARRIVES,5.0
4540,380129866,2012.0,,"System for processing data representative of occurrence of event by communicating object, has processing engine transmitting data representative of occurrence of event to publication server that is adapted to broadcast data",1.0
4541,380129866,2013.0,,"PROCESSING OF A FIRST BROADCAST DATA STREAM, CODING A FIRST AUDIOVISUAL CONTENT ASSOCIATED WITH A SECOND AUDIOVISUAL CONTENT",4.0
4542,380129866,2013.0,,REFLECTING METHOD AND DEVICE FOR PERFORMING THE RECEIVING FUNCTION OF AN OPTICAL ACCESS NETWORK USING WAVELENGTH DIVISION MULTIPLEXING,7.0
4543,380129866,2012.0,,Voice control of applications by associating user input with action-context idendifier pairs,2.0
4544,380129866,2012.0,,SHELL FOR MOBILE TELEPHONE AND MOBILE TERMINAL,6.0
4545,380129866,2013.0,,"Method for generating menu for presenting audio or audiovisual contents on e.g. audiovisual receiver, accessible by e.g. Internet network, involves generating signals for displaying menu presenting list of all available contents on display",1.0
4546,380129866,2013.0,,METHOD AND DEVICE FOR PREDICTING THE PERFORMANCE OF A SYSTEM FOR COMMUNICATION OVER A TRANSMISSION CHANNEL,4.0
4547,380129866,2012.0,,"DATABASE, HSS SERVER AND CONTROL SERVERS OF AN IMS NETWORK",2.0
4548,380129866,2012.0,,METHODS FOR APPLYING SESSION-PROCESSING RULES IN ACCORDANCE WITH A PRESENCE MAP OF MOBILE TERMINALS IN SPECIAL AREAS,4.0
